CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade
CUST101090,Female,47.0,Seoul,Basic,14.0,211500.0,1075975.0,2.3,2026-03-02,Y,electronics,2024-06-20,customer1090@example.com,1,40대,High
CUST101291,Female,46.0,Gyeonggi,Gold,10.0,200100.0,551700.0,4.8,2026-03-20,Y,electronics,2023-09-27,customer1291@example.com,0,40대,High
CUST100730,Female,63.0,Incheon,SILVER,10.0,137600.0,499700.0,3.7,2026-01-27,N,fashion,2021-12-28,customer730@example.com,0,60대 이상,Medium
CUST101286,Female,18.0,Gwangju,Basic,11.0,99200.0,281400.0,3.5,2026-05-03,Y,beauty,2025-06-12,customer1286@example.com,0,20대 이하,Medium
CUST100983,Female,49.0,Seoul,Silver,9.0,181800.0,534600.0,3.9,2026-04-01,N,electronics,2024-12-09,customer983@example.com,1,40대,Medium
CUST101299,Female,54.0,Gyeonggi,Basic,11.0,48000.0,326100.0,3.6,2026-03-04,Y,food,2024-04-15,customer1299@example.com,1,50대,Medium
CUST100867,Female,46.0,Incheon,Basic,11.0,77000.0,270600.0,4.0,2026-04-24,Y,beauty,2025-05-25,customer867@example.com,0,40대,Medium
CUST101462,Female,49.0,Daegu,VIP,11.0,233100.0,1075975.0,3.7,2026-05-28,N,fashion,2021-10-20,customer1462@example.com,1,40대,High
CUST100297,Female,55.0,Daejeon,Silver,16.0,142500.0,931000.0,3.3,2026-03-17,Y,food,2024-02-09,customer297@example.com,0,50대,High
CUST100740,Female,29.0,Daegu,VIP,4.0,146000.0,288800.0,4.9,2026-05-23,N,sports,2023-10-05,customer740@example.com,1,20대 이하,Medium
CUST101297,Female,39.0,Gyeonggi,Basic,11.0,152100.0,346100.0,4.0,2026-02-18,N,electronics,2024-04-14,customer1297@example.com,0,30대,Medium
CUST100401,Female,49.0,Incheon,Silver,10.0,41000.0,178000.0,2.8,2026-05-14,Y,food,2021-03-14,customer401@example.com,0,40대,Low
CUST100166,Female,26.0,Incheon,VIP,11.0,162300.0,810800.0,3.8,2026-06-03,N,food,2020-07-18,customer166@example.com,1,20대 이하,High
CUST100618,Female,29.0,Daejeon,Gold,12.0,185600.0,820900.0,3.0,2026-05-06,Y,fashion,2023-04-08,customer618@example.com,1,20대 이하,High
CUST101174,Female,25.0,Gyeonggi,Basic,12.0,100700.0,344600.0,4.4,2026-04-03,N,home,2023-04-14,customer1174@example.com,0,20대 이하,Medium
CUST100136,Female,40.0,Seoul,Gold,9.0,115800.0,320700.0,3.6,2026-01-06,N,food,2021-09-26,customer136@example.com,0,40대,Medium
CUST100376,Female,47.0,Gyeonggi,Basic,12.0,82300.0,515200.0,3.2,2026-06-03,N,beauty,2023-10-31,customer376@example.com,0,40대,Medium
CUST101338,Female,38.0,Gyeonggi,Silver,10.0,127400.0,336700.0,2.7,2026-05-24,N,home,2024-03-20,customer1338@example.com,1,30대,Medium
CUST101429,Female,34.0,Gyeonggi,Gold,8.0,158900.0,289300.0,2.8,2026-05-26,N,beauty,2022-10-30,customer1429@example.com,0,30대,Medium
CUST100744,Female,37.0,Seoul,Basic,8.0,111900.0,222900.0,4.3,2026-05-11,N,fashion,2025-08-17,customer744@example.com,1,30대,Medium
CUST100263,Female,41.0,Gyeonggi,Basic,8.0,105600.0,108900.0,2.8,2026-01-02,Y,sports,2023-03-17,customer263@example.com,0,40대,Low
CUST100755,Female,42.0,Seoul,Silver,10.0,161300.0,368500.0,3.4,2026-05-10,N,home,2025-03-05,customer755@example.com,0,40대,Medium
CUST100822,Female,42.0,Seoul,Silver,13.0,239300.0,446200.0,4.6,2026-03-31,N,food,2021-10-03,customer822@example.com,1,40대,Medium
CUST100427,Female,69.5,Daegu,Basic,7.0,20500.0,58100.0,4.0,2026-05-20,Y,fashion,2024-09-08,customer427@example.com,1,60대 이상,Low
CUST101314,Female,35.0,Seoul,Silver,14.0,67900.0,415600.0,4.7,2026-05-13,N,fashion,2024-10-19,customer1314@example.com,1,30대,Medium
CUST100923,Female,30.0,Seoul,VIP,12.0,212300.0,698700.0,3.9,2026-05-14,Y,sports,2020-08-18,customer923@example.com,1,30대,High
CUST100130,Female,42.0,Incheon,Basic,15.0,126700.0,421700.0,4.2,2026-05-10,N,sports,2023-09-20,customer130@example.com,1,40대,Medium
CUST101221,Female,31.0,Incheon,Basic,10.0,79200.0,245200.0,3.2,2026-05-17,Y,home,2025-05-18,customer1221@example.com,1,30대,Medium
CUST100093,Female,47.0,Gyeonggi,VIP,7.0,177000.0,469500.0,4.5,2026-03-24,N,sports,2020-12-15,customer93@example.com,1,40대,Medium
CUST100663,Female,36.0,Daejeon,VIP,10.0,254775.0,1075975.0,3.5,2026-05-07,Y,food,2023-06-18,customer663@example.com,1,30대,High
CUST100935,Female,55.0,Daejeon,Basic,9.0,72300.0,314400.0,3.8,2026-04-15,N,home,2024-06-21,customer935@example.com,1,50대,Medium
CUST101155,Female,19.0,Daejeon,Gold,6.0,126900.0,221100.0,3.7,2026-06-24,N,food,2023-05-07,customer1155@example.com,1,20대 이하,Medium
CUST101253,Female,47.0,Gyeonggi,Basic,8.0,15900.0,57600.0,4.9,2026-05-16,N,home,2024-01-21,customer1253@example.com,0,40대,Low
CUST100303,Female,41.0,Seoul,Basic,11.0,56800.0,224500.0,4.2,2026-04-03,Y,fashion,2025-07-24,customer303@example.com,1,40대,Medium
CUST100277,Female,18.0,Gwangju,Gold,9.0,154000.0,275500.0,3.3,2026-01-15,Y,sports,2021-05-30,customer277@example.com,1,20대 이하,Medium
CUST100348,Female,49.0,Gyeonggi,Silver,2.0,55100.0,57500.0,3.2,2026-05-08,Y,home,2020-08-26,customer348@example.com,0,40대,Low
CUST100013,Female,45.0,Incheon,Gold,7.0,139200.0,130600.0,4.3,2026-05-19,N,beauty,2022-04-18,customer13@example.com,0,40대,Low
CUST101362,Female,41.0,Daegu,Silver,10.0,104600.0,477900.0,4.4,2026-05-10,Y,home,2023-02-23,customer1362@example.com,1,40대,Medium
CUST100199,Female,53.0,Gyeonggi,Basic,9.0,87400.0,190800.0,3.8,2026-06-22,Y,home,2021-11-26,customer199@example.com,0,50대,Medium
CUST101335,Female,36.0,Daegu,Gold,9.0,92200.0,199100.0,4.2,2026-06-16,Y,fashion,2025-01-18,customer1335@example.com,1,30대,Medium
CUST101376,Female,23.0,Daejeon,VIP,6.0,250400.0,284500.0,3.2,2026-03-30,N,fashion,2024-10-12,customer1376@example.com,1,20대 이하,Medium
CUST100733,Female,48.0,Gyeonggi,Basic,10.0,34800.0,158000.0,3.7,2026-02-24,N,fashion,2024-07-03,customer733@example.com,0,40대,Low
CUST100687,Female,31.0,Busan,Basic,7.0,41100.0,119000.0,4.3,2026-05-17,N,fashion,2021-12-08,customer687@example.com,0,30대,Low
CUST100396,Female,57.0,Gyeonggi,Silver,10.0,83800.0,384300.0,4.9,2026-05-27,N,food,2024-03-06,customer396@example.com,1,50대,Medium
CUST100871,Female,24.0,Gwangju,Basic,10.0,66700.0,124800.0,2.4,2026-05-08,Y,sports,2021-04-17,customer871@example.com,0,20대 이하,Low
CUST100242,Female,44.0,Gwangju,Basic,9.0,49600.0,87800.0,3.2,2026-06-09,N,home,2022-01-03,customer242@example.com,0,40대,Low
CUST100856,Female,31.0,Seoul,Basic,5.0,42400.0,36100.0,3.8,2026-02-06,N,home,2024-06-05,customer856@example.com,0,30대,Low
CUST100645,Female,45.0,Seoul,Silver,10.0,139200.0,425900.0,3.0,2026-04-21,N,home,2023-04-10,customer645@example.com,1,40대,Medium
CUST100818,Female,39.0,Gyeonggi,Silver,7.0,166500.0,430100.0,2.4,2026-04-04,Y,electronics,2020-09-08,customer818@example.com,1,30대,Medium
CUST101308,Female,33.0,Incheon,Basic,9.0,5000.0,17200.0,4.0,2026-05-31,N,sports,2022-05-29,customer1308@example.com,0,30대,Low
CUST100217,Female,36.0,Seoul,Silver,14.0,199000.0,1075975.0,3.2,2026-06-28,Y,fashion,2024-05-05,customer217@example.com,1,30대,High
CUST100940,Female,33.0,Daejeon,Basic,10.0,81700.0,234800.0,3.0,2026-04-07,N,fashion,2020-12-02,customer940@example.com,0,30대,Medium
CUST100020,Female,53.0,Daegu,Silver,7.0,219100.0,383600.0,3.9,2026-03-27,N,electronics,2022-12-04,customer20@example.com,0,50대,Medium
CUST101103,Female,19.0,Incheon,Silver,13.0,124400.0,221300.0,4.7,2026-05-07,N,beauty,2021-09-26,customer1103@example.com,1,20대 이하,Medium
CUST100399,Female,56.0,Gyeonggi,Basic,8.0,52500.0,227900.0,4.6,2026-01-17,N,home,2021-10-12,customer399@example.com,1,50대,Medium
CUST100726,Female,53.0,Incheon,Basic,11.0,124700.0,359900.0,4.3,2026-04-11,Y,beauty,2021-12-13,customer726@example.com,1,50대,Medium
CUST100328,Female,39.0,Daegu,Silver,11.0,49300.0,258300.0,3.2,2026-04-18,Y,fashion,2024-03-15,customer328@example.com,0,30대,Medium
CUST101013,Female,26.0,Gwangju,Basic,11.0,204700.0,886800.0,3.4,2026-06-08,Y,electronics,2022-03-29,customer1013@example.com,0,20대 이하,High
CUST100872,Female,38.0,Busan,Basic,8.0,105600.0,439100.0,4.7,2026-03-13,Y,electronics,2020-10-07,customer872@example.com,0,30대,Medium
CUST101411,Female,46.0,Daegu,VIP,6.0,192100.0,205800.0,3.1,2026-04-18,Y,fashion,2025-03-20,customer1411@example.com,1,40대,Medium
CUST100244,Female,32.0,Gyeonggi,Gold,12.0,209100.0,631900.0,3.7,2026-04-03,Y,home,2024-11-09,customer244@example.com,1,30대,High
CUST101110,Female,40.0,Gyeonggi,SILVER,11.0,130800.0,424800.0,2.4,2026-03-04,Y,fashion,2022-02-25,customer1110@example.com,0,40대,Medium
CUST100531,Female,32.0,Seoul,Silver,6.0,94100.0,179200.0,3.3,2026-04-05,Y,fashion,2023-02-26,customer531@example.com,0,30대,Low
CUST100308,Female,52.0,Busan,basic,8.0,123600.0,251100.0,2.0,2026-04-25,Y,electronics,2023-05-18,customer308@example.com,0,50대,Medium
CUST101026,Female,35.0,Incheon,Gold,12.0,213200.0,911600.0,4.7,2026-06-23,N,food,2025-09-10,customer1026@example.com,1,30대,High
CUST101235,Female,36.0,Incheon,Silver,7.0,161200.0,555400.0,3.8,2026-04-03,N,electronics,2025-09-23,customer1235@example.com,1,30대,High
CUST100750,Female,28.0,Daejeon,Basic,4.0,109000.0,109000.0,3.6,2026-06-25,N,home,2024-01-25,customer750@example.com,1,20대 이하,Low
CUST101036,Female,59.0,Seoul,Gold,7.0,150300.0,446900.0,3.9,2025-11-16,Y,fashion,2020-11-18,customer1036@example.com,0,50대,Medium
CUST101380,Female,30.0,Gwangju,Basic,16.0,123800.0,542400.0,4.2,2026-06-27,N,fashion,2022-02-15,customer1380@example.com,1,30대,High
CUST100608,Female,54.0,Seoul,Basic,8.0,88300.0,319900.0,3.1,2026-06-08,N,food,2021-05-02,customer608@example.com,1,50대,Medium
CUST101092,Female,35.0,Seoul,Silver,5.0,108500.0,233000.0,3.5,2026-04-26,N,home,2025-04-11,customer1092@example.com,1,30대,Medium
CUST100400,Female,35.0,Seoul,Gold,6.0,53100.0,51500.0,4.6,2026-03-12,N,fashion,2023-03-25,customer400@example.com,1,30대,Low
CUST100360,Female,38.0,Seoul,Basic,12.0,152800.0,330100.0,3.4,2026-03-10,Y,sports,2023-05-09,customer360@example.com,0,30대,Medium
CUST100793,Female,36.0,Daegu,Gold,8.0,167000.0,434200.0,3.7,2026-03-22,N,food,2023-10-14,customer793@example.com,1,30대,Medium
CUST100350,Female,52.0,Gwangju,Silver,10.0,152100.0,752000.0,2.6,2026-04-26,N,beauty,2021-02-12,customer350@example.com,0,50대,High
CUST101268,Female,40.0,Seoul,Basic,9.0,44900.0,128200.0,4.3,2026-02-08,N,fashion,2020-09-08,customer1268@example.com,0,40대,Low
CUST100503,Female,18.0,Seoul,Basic,5.0,58600.0,179600.0,4.7,2026-05-15,Y,home,2024-08-11,customer503@example.com,1,20대 이하,Low
CUST100433,Female,36.0,Seoul,Basic,12.0,154600.0,800200.0,4.2,2026-06-11,N,beauty,2023-07-21,customer433@example.com,0,30대,High
CUST101175,Female,25.0,Seoul,Gold,6.0,153300.0,347100.0,3.3,2026-05-23,N,food,2024-11-14,customer1175@example.com,1,20대 이하,Medium
CUST101461,Female,53.0,Daegu,Basic,6.0,65000.0,221600.0,4.5,2026-06-03,N,home,2024-01-23,customer1461@example.com,0,50대,Medium
CUST101374,Female,35.0,Daejeon,Basic,7.0,90300.0,250300.0,3.9,2026-04-14,N,food,2023-04-22,customer1374@example.com,1,30대,Medium
CUST101326,Male,34.0,Seoul,Silver,4.0,48900.0,100600.0,5.0,2026-04-05,N,fashion,2022-03-18,customer1326@example.com,1,30대,Low
CUST101356,Female,38.0,Gyeonggi,Basic,3.0,55100.0,49400.0,4.1,2026-06-12,Y,fashion,2020-12-02,customer1356@example.com,1,30대,Low
CUST101083,Female,38.0,Daejeon,Gold,3.0,98700.0,107200.0,3.4,2026-05-25,Y,food,2021-06-20,customer1083@example.com,0,30대,Low
CUST100941,Female,22.0,Busan,Silver,8.0,95500.0,181900.0,2.8,2026-04-08,Y,home,2021-05-12,customer941@example.com,0,20대 이하,Low
CUST101318,Female,47.0,Seoul,Basic,17.0,226600.0,784700.0,4.9,2026-05-26,N,electronics,2021-05-12,customer1318@example.com,1,40대,High
CUST100449,Female,60.0,Gyeonggi,VIP,11.0,174000.0,338600.0,3.5,2026-03-22,Y,fashion,2025-12-27,customer449@example.com,1,60대 이상,Medium
CUST101420,Female,33.0,Gyeonggi,Silver,6.0,166700.0,315500.0,2.8,2026-05-22,N,beauty,2023-05-10,customer1420@example.com,0,30대,Medium
CUST100428,Female,58.0,Daegu,Silver,11.0,152400.0,683200.0,3.5,2026-02-03,Y,electronics,2023-11-06,customer428@example.com,1,50대,High
CUST100192,Female,25.0,Incheon,Silver,6.0,128200.0,267800.0,2.1,2026-05-07,N,food,2023-04-09,customer192@example.com,0,20대 이하,Medium
CUST101472,Female,29.0,Seoul,Basic,9.0,164900.0,565300.0,2.8,2026-04-16,N,electronics,2024-06-06,customer1472@example.com,1,20대 이하,High
CUST100534,Female,18.0,Seoul,Silver,9.0,34800.0,114200.0,4.4,2026-05-19,N,home,2025-09-11,customer534@example.com,1,20대 이하,Low
CUST100415,Female,43.0,Seoul,Gold,11.0,129600.0,628400.0,2.9,2026-03-29,N,beauty,2024-09-15,customer415@example.com,0,40대,High
CUST101500,Female,31.0,Seoul,Gold,11.0,146800.0,845600.0,4.0,2026-05-11,Y,fashion,2025-04-30,customer1500@example.com,1,30대,High
CUST100931,Female,18.0,Daejeon,Basic,11.0,110000.0,479300.0,4.1,2026-05-29,Y,beauty,2023-06-30,customer931@example.com,1,20대 이하,Medium
CUST101068,Female,31.0,Seoul,Silver,8.0,120800.0,136000.0,4.2,2026-04-26,N,food,2020-10-17,customer1068@example.com,0,30대,Low
CUST100947,Female,46.0,Seoul,Basic,11.0,90500.0,392000.0,1.8,2026-04-07,N,beauty,2023-04-27,customer947@example.com,0,40대,Medium
CUST100059,Female,38.0,Gwangju,Silver,8.0,168700.0,629300.0,3.2,2026-01-22,N,beauty,2022-02-10,customer59@example.com,0,30대,High
CUST101105,Female,47.0,Daegu,Silver,6.0,191300.0,195500.0,3.1,2026-04-06,N,fashion,2025-01-01,customer1105@example.com,0,40대,Medium
CUST101269,Female,39.0,Busan,Basic,9.0,110500.0,337400.0,4.6,2026-01-22,N,fashion,2021-05-31,customer1269@example.com,0,30대,Medium
CUST101470,Female,52.0,Seoul,Basic,11.0,75100.0,503600.0,4.1,2026-06-09,Y,sports,2021-04-20,customer1470@example.com,0,50대,Medium
CUST100479,Female,53.0,Seoul,Basic,10.0,76200.0,323500.0,5.0,2026-03-27,Y,beauty,2025-09-18,customer479@example.com,1,50대,Medium
CUST100858,Female,21.0,Seoul,Basic,3.0,99600.0,107400.0,3.3,2026-03-18,Y,beauty,2024-11-04,customer858@example.com,0,20대 이하,Low
CUST100654,Female,55.0,Daejeon,Basic,8.0,50600.0,147700.0,3.5,2026-06-18,N,food,2022-07-16,customer654@example.com,0,50대,Low
CUST100006,Female,41.0,Gyeonggi,Basic,11.0,55600.0,118600.0,2.7,2026-04-09,N,food,2023-08-19,customer6@example.com,0,40대,Low
CUST101154,Female,19.0,Gwangju,Gold,5.0,112000.0,225500.0,3.0,2026-05-18,Y,fashion,2023-05-24,customer1154@example.com,1,20대 이하,Medium
CUST100409,Female,42.0,Busan,VIP,15.0,227000.0,1075975.0,2.3,2026-05-15,N,food,2022-01-04,customer409@example.com,1,40대,High
CUST101479,Female,36.0,Daejeon,Silver,15.0,139400.0,623600.0,2.8,2026-04-17,N,food,2024-01-08,customer1479@example.com,0,30대,High
CUST100997,Female,37.0,Daegu,Basic,9.0,147900.0,502200.0,3.9,2026-05-24,Y,electronics,2022-01-05,customer997@example.com,1,30대,Medium
CUST101273,Female,31.0,Busan,Gold,7.0,110800.0,297800.0,4.2,2026-06-10,N,food,2023-10-10,customer1273@example.com,1,30대,Medium
CUST101034,Female,39.0,Daejeon,VIP,5.0,199100.0,195900.0,2.2,2026-06-06,Y,electronics,2025-04-05,customer1034@example.com,1,30대,Medium
CUST100688,Female,33.0,Daejeon,Silver,10.0,190700.0,691100.0,3.2,2026-04-16,Y,electronics,2023-11-09,customer688@example.com,1,30대,High
CUST100369,Female,28.0,Gyeonggi,VIP,8.0,211500.0,431500.0,4.8,2026-06-18,N,home,2023-07-19,customer369@example.com,1,20대 이하,Medium
CUST100813,Female,26.0,Busan,Silver,16.0,91600.0,267000.0,4.6,2026-05-27,Y,sports,2021-11-23,customer813@example.com,0,20대 이하,Medium
CUST100952,Female,18.0,Seoul,Basic,8.0,83100.0,322700.0,2.6,2026-04-02,Y,sports,2025-05-19,customer952@example.com,1,20대 이하,Medium
CUST101369,Female,47.0,Seoul,Basic,10.0,144500.0,264200.0,3.3,2026-05-26,Y,electronics,2025-09-08,customer1369@example.com,0,40대,Medium
CUST100960,Female,41.0,Seoul,VIP,10.0,233800.0,970200.0,3.3,2026-02-19,N,fashion,2020-11-12,customer960@example.com,1,40대,High
CUST100241,Female,45.0,Gwangju,Basic,6.0,43500.0,124700.0,3.8,2026-04-26,N,fashion,2023-10-23,customer241@example.com,0,40대,Low
CUST100805,Female,60.0,Gwangju,Gold,9.0,218800.0,427600.0,3.1,2026-06-22,N,electronics,2025-01-03,customer805@example.com,0,60대 이상,Medium
CUST100709,Female,27.0,Daegu,Gold,11.0,139700.0,638100.0,4.7,2026-04-20,N,fashion,2022-03-01,customer709@example.com,1,20대 이하,High
CUST101109,Female,53.0,Daejeon,Basic,11.0,62200.0,332800.0,2.0,2026-03-20,N,home,2022-01-10,customer1109@example.com,0,50대,Medium
CUST100835,Female,37.0,Seoul,Basic,13.0,62200.0,362000.0,3.9,2026-06-20,N,fashion,2020-07-31,customer835@example.com,1,30대,Medium
CUST100111,Female,30.0,Seoul,Gold,6.0,156000.0,527400.0,3.3,2026-02-19,N,fashion,2023-02-15,customer111@example.com,0,30대,Medium
CUST100329,Female,47.0,Seoul,VIP,7.0,199900.0,812900.0,2.7,2026-06-02,N,sports,2025-05-06,customer329@example.com,1,40대,High
CUST100521,Female,29.0,Gyeonggi,Basic,17.0,119600.0,323400.0,4.5,2026-03-10,N,beauty,2025-06-09,customer521@example.com,1,20대 이하,Medium
CUST101239,Female,42.0,Gyeonggi,Basic,8.0,100400.0,373700.0,3.3,2026-04-14,Y,food,2023-12-06,customer1239@example.com,0,40대,Medium
CUST101102,Female,34.0,Gyeonggi,Gold,6.0,148700.0,509500.0,4.7,2026-03-13,Y,beauty,2020-08-12,customer1102@example.com,1,30대,Medium
CUST100124,Female,38.0,Gyeonggi,Basic,8.0,149400.0,456100.0,2.9,2026-05-08,Y,electronics,2020-12-27,customer124@example.com,0,30대,Medium
CUST100436,Female,53.0,Seoul,Basic,15.0,70800.0,519700.0,4.8,2026-04-07,N,beauty,2020-09-01,customer436@example.com,1,50대,Medium
CUST101194,Female,46.0,Daejeon,Basic,7.0,45800.0,154200.0,3.3,2026-06-02,N,fashion,2022-12-29,customer1194@example.com,0,40대,Low
CUST100215,Female,26.0,Seoul,Gold,6.0,131600.0,132700.0,3.9,2026-04-21,Y,fashion,2021-12-27,customer215@example.com,1,20대 이하,Low
CUST100094,Female,47.0,Gwangju,Basic,7.0,7900.0,7200.0,5.0,2026-03-27,N,fashion,2023-07-31,customer94@example.com,0,40대,Low
CUST101419,Female,54.0,Daegu,Gold,5.0,140200.0,357800.0,4.1,2026-06-11,Y,sports,2021-10-29,customer1419@example.com,1,50대,Medium
CUST100508,Female,35.0,Incheon,Gold,11.0,110700.0,578300.0,3.3,2025-10-17,N,food,2024-07-01,customer508@example.com,1,30대,High
CUST100963,Female,50.0,Incheon,Basic,8.0,81000.0,274200.0,2.5,2026-06-05,N,food,2022-12-21,customer963@example.com,0,50대,Medium
CUST100878,Female,54.0,Daegu,VIP,8.0,216200.0,849000.0,4.6,2026-05-26,Y,home,2024-04-14,customer878@example.com,1,50대,High
CUST100238,Female,50.0,Gyeonggi,Silver,10.0,92600.0,248700.0,4.4,2026-04-04,N,food,2021-03-26,customer238@example.com,1,50대,Medium
CUST101475,Female,57.0,Gyeonggi,Silver,11.0,172000.0,715600.0,4.2,2026-05-18,Y,electronics,2021-09-01,customer1475@example.com,1,50대,High
CUST100864,Female,40.0,Busan,Basic,8.0,127500.0,582300.0,4.6,2026-06-10,N,fashion,2023-08-08,customer864@example.com,1,40대,High
CUST101033,Female,32.0,Gyeonggi,Basic,8.0,46800.0,98100.0,3.6,2026-01-15,Y,beauty,2024-06-06,customer1033@example.com,0,30대,Low
CUST100676,Male,40.0,Gyeonggi,Basic,4.0,16400.0,14400.0,2.5,2026-04-13,Y,home,2024-05-12,customer676@example.com,0,40대,Low
CUST101375,Female,42.0,Gwangju,Gold,6.0,113000.0,111700.0,4.6,2026-01-17,N,home,2024-03-27,customer1375@example.com,0,40대,Low
CUST101137,Female,60.0,Seoul,VIP,4.0,162600.0,358000.0,3.1,2026-04-22,N,home,2021-05-08,customer1137@example.com,1,60대 이상,Medium
CUST100932,Female,61.0,Gwangju,Silver,10.0,201500.0,641700.0,2.6,2026-06-23,N,sports,2023-10-18,customer932@example.com,0,60대 이상,High
CUST100544,Female,48.0,Busan,Basic,11.0,91900.0,250300.0,3.0,2026-04-14,N,fashion,2024-01-11,customer544@example.com,0,40대,Medium
CUST100125,Female,52.0,Seoul,Silver,13.0,124500.0,554700.0,3.5,2026-04-20,N,fashion,2021-11-10,customer125@example.com,0,50대,High
CUST101126,Female,37.0,Busan,Basic,15.0,85700.0,480000.0,3.9,2026-05-07,N,fashion,2023-01-04,customer1126@example.com,1,30대,Medium
CUST100511,Female,33.0,Seoul,Gold,7.0,194400.0,616200.0,4.5,2026-03-16,N,electronics,2023-04-29,customer511@example.com,0,30대,High
CUST101401,Female,19.0,Gyeonggi,SILVER,6.0,116900.0,252000.0,3.4,2026-05-31,Y,home,2022-12-02,customer1401@example.com,0,20대 이하,Medium
CUST101075,Female,27.0,Incheon,Silver,8.0,179100.0,305500.0,3.8,2026-03-30,N,food,2024-06-01,customer1075@example.com,1,20대 이하,Medium
CUST101412,Female,52.0,Daejeon,Basic,5.0,188000.0,210300.0,3.9,2026-05-24,Y,electronics,2024-12-28,customer1412@example.com,1,50대,Medium
CUST101485,Female,48.0,Gwangju,Basic,6.0,123200.0,128500.0,4.8,2026-06-16,N,electronics,2024-06-21,customer1485@example.com,0,40대,Low
CUST100542,Female,43.0,Seoul,Basic,12.0,217400.0,417600.0,3.3,2026-03-15,N,electronics,2022-01-13,customer542@example.com,1,40대,Medium
CUST100324,Female,41.0,Incheon,Basic,8.0,40500.0,43500.0,3.7,2026-05-13,N,home,2020-10-29,customer324@example.com,0,40대,Low
CUST100182,Female,31.0,Busan,Silver,12.0,113200.0,331700.0,2.6,2026-04-11,N,fashion,2023-08-11,customer182@example.com,0,30대,Medium
CUST100488,Female,45.0,Seoul,VIP,10.0,254775.0,1075975.0,3.0,2026-03-20,N,fashion,2025-10-10,customer488@example.com,1,40대,High
CUST100892,Female,30.0,Gwangju,Basic,8.0,57700.0,196800.0,2.6,2026-04-14,N,fashion,2022-09-10,customer892@example.com,1,30대,Medium
CUST101069,Female,40.0,Gyeonggi,Gold,8.0,96600.0,84600.0,5.0,2026-05-23,N,food,2021-03-15,customer1069@example.com,1,40대,Low
CUST100866,Female,54.0,Gyeonggi,Silver,9.0,144500.0,259400.0,3.1,2026-03-16,N,electronics,2020-08-29,customer866@example.com,0,50대,Medium
CUST101395,Female,36.0,Gyeonggi,Basic,8.0,37800.0,36100.0,3.2,2026-06-16,N,sports,2023-04-25,customer1395@example.com,0,30대,Low
CUST100388,Female,18.0,Seoul,VIP,11.0,205300.0,842100.0,3.5,2025-12-15,N,sports,2021-07-11,customer388@example.com,1,20대 이하,High
CUST100764,Female,29.0,Gyeonggi,Basic,5.0,48000.0,87800.0,4.5,2026-05-24,Y,beauty,2025-06-17,customer764@example.com,0,20대 이하,Low
CUST100475,Female,33.0,Seoul,Basic,10.0,104700.0,426900.0,4.2,2026-04-16,Y,home,2023-08-11,customer475@example.com,1,30대,Medium
CUST100644,Female,40.0,Seoul,Silver,11.0,64900.0,296100.0,4.9,2026-06-08,Y,fashion,2025-04-30,customer644@example.com,1,40대,Medium
CUST100464,Female,36.0,Seoul,Basic,10.0,112300.0,427200.0,4.0,2026-05-11,Y,sports,2025-03-08,customer464@example.com,0,30대,Medium
CUST100437,Female,38.0,Busan,Basic,15.0,105700.0,796900.0,2.3,2026-01-16,Y,beauty,2025-11-29,customer437@example.com,0,30대,High
CUST100759,Female,31.0,Daegu,Basic,5.0,79100.0,254400.0,3.0,2026-02-07,N,food,2020-12-18,customer759@example.com,1,30대,Medium
CUST100406,Female,39.0,Daejeon,Basic,9.0,117100.0,401900.0,3.2,2026-05-20,Y,food,2024-03-15,customer406@example.com,1,30대,Medium
CUST100627,Female,39.0,Daegu,Gold,15.0,147700.0,1056100.0,4.8,2025-12-08,Y,fashion,2024-09-22,customer627@example.com,1,30대,High
CUST100274,Female,25.0,Gwangju,Gold,12.0,133400.0,694000.0,2.6,2026-04-01,Y,home,2025-12-19,customer274@example.com,1,20대 이하,High
CUST100364,Female,32.0,Seoul,VIP,6.0,131000.0,408100.0,3.9,2026-05-01,N,food,2022-06-22,customer364@example.com,1,30대,Medium
CUST100875,Female,33.0,Gyeonggi,Silver,9.0,152900.0,739500.0,4.2,2026-04-03,Y,home,2025-12-15,customer875@example.com,0,30대,High
CUST100774,Female,31.0,Incheon,Basic,8.0,144100.0,588600.0,3.6,2026-04-18,Y,sports,2024-04-19,customer774@example.com,0,30대,High
CUST100666,Female,46.0,Seoul,Silver,11.0,143300.0,419900.0,4.2,2026-02-17,Y,sports,2021-09-30,customer666@example.com,1,40대,Medium
CUST101295,Female,44.0,Daegu,Basic,10.0,103800.0,233300.0,4.0,2026-06-07,N,fashion,2022-11-13,customer1295@example.com,1,40대,Medium
CUST101414,Female,34.0,Gyeonggi,Gold,9.0,104300.0,238200.0,2.6,2026-02-09,Y,fashion,2023-11-22,customer1414@example.com,0,30대,Medium
CUST100581,Female,23.0,Gyeonggi,Basic,11.0,126200.0,695100.0,3.8,2026-02-22,Y,food,2024-12-01,customer581@example.com,0,20대 이하,High
CUST100354,Female,42.0,Gwangju,Basic,5.0,109100.0,187200.0,3.4,2026-06-09,Y,electronics,2021-05-18,customer354@example.com,1,40대,Medium
